cp	char	block	name	ink	clip	dup_of	recommended
U+2681	⚁	Misc Symbols	DIE FACE-2	0.1780	0.0000		0
U+2682	⚂	Misc Symbols	DIE FACE-3	0.1886	0.0000		0
U+2683	⚃	Misc Symbols	DIE FACE-4	0.1991	0.0000		0
U+2684	⚄	Misc Symbols	DIE FACE-5	0.2097	0.0000		0
U+2685	⚅	Misc Symbols	DIE FACE-6	0.2202	0.0000		0
U+2686	⚆	Misc Symbols	WHITE CIRCLE WITH DOT RIGHT	0.0790	0.0000		0
U+2687	⚇	Misc Symbols	WHITE CIRCLE WITH TWO DOTS	0.0877	0.0000		0
U+2688	⚈	Misc Symbols	BLACK CIRCLE WITH WHITE DOT RIGHT	0.3141	0.0000		0
U+2689	⚉	Misc Symbols	BLACK CIRCLE WITH TWO WHITE DOTS	0.3048	0.0000		0
U+268A	⚊	Misc Symbols	MONOGRAM FOR YANG	0.0492	0.0000		0
U+268B	⚋	Misc Symbols	MONOGRAM FOR YIN	0.0400	0.0000		0
U+2690	⚐	Misc Symbols	WHITE FLAG	0.0723	0.0000		0
U+2691	⚑	Misc Symbols	BLACK FLAG	0.2265	0.0000		0
U+2692	⚒	Misc Symbols	HAMMER AND PICK	0.1502	0.0000		0
U+2693	⚓	Misc Symbols	ANCHOR	0.1292	0.0000		0
U+2694	⚔	Misc Symbols	CROSSED SWORDS	0.0739	0.0000		0
U+2695	⚕	Misc Symbols	STAFF OF AESCULAPIUS	0.1120	0.0000		0
U+2696	⚖	Misc Symbols	SCALES	0.1389	0.0000		0
U+2697	⚗	Misc Symbols	ALEMBIC	0.1534	0.0000		0
U+2698	⚘	Misc Symbols	FLOWER	0.1333	0.0000		0
U+2699	⚙	Misc Symbols	GEAR	0.1950	0.0000		0
U+269A	⚚	Misc Symbols	STAFF OF HERMES	0.0606	0.0000		0
U+269B	⚛	Misc Symbols	ATOM SYMBOL	0.0909	0.0000		0
U+269C	⚜	Misc Symbols	FLEUR-DE-LIS	0.1365	0.0000		0
U+26A0	⚠	Misc Symbols	WARNING SIGN	0.0797	0.0000		0
U+26A1	⚡	Misc Symbols	HIGH VOLTAGE SIGN	0.0755	0.0000		0
U+26B0	⚰	Misc Symbols	COFFIN	0.2679	0.0000		0
U+26B1	⚱	Misc Symbols	FUNERAL URN	0.2170	0.0000		0
U+2701	✁	Dingbats	UPPER BLADE SCISSORS	0.0605	0.0000		0
U+2702	✂	Dingbats	BLACK SCISSORS	0.0789	0.0000		0
U+2703	✃	Dingbats	LOWER BLADE SCISSORS	0.0579	0.0000		0
U+2704	✄	Dingbats	WHITE SCISSORS	0.0704	0.0000		0
U+2706	✆	Dingbats	TELEPHONE LOCATION SIGN	0.1227	0.0000		0
U+2707	✇	Dingbats	TAPE DRIVE	0.1433	0.0000		0
U+2708	✈	Dingbats	AIRPLANE	0.1020	0.0000		0
U+2709	✉	Dingbats	ENVELOPE	0.1490	0.0000		0
U+270C	✌	Dingbats	VICTORY HAND	0.0832	0.0000		0
U+270D	✍	Dingbats	WRITING HAND	0.0834	0.0000		0
U+270E	✎	Dingbats	LOWER RIGHT PENCIL	0.1102	0.0000		0
U+270F	✏	Dingbats	PENCIL	0.0812	0.0000		0
U+2710	✐	Dingbats	UPPER RIGHT PENCIL	0.1101	0.0000		0
U+2711	✑	Dingbats	WHITE NIB	0.0777	0.0000		0
U+2712	✒	Dingbats	BLACK NIB	0.1188	0.0000		0
U+2713	✓	Dingbats	CHECK MARK	0.0713	0.0000		0
U+2714	✔	Dingbats	HEAVY CHECK MARK	0.1220	0.0000		0
U+2715	✕	Dingbats	MULTIPLICATION X	0.1173	0.0000		0
U+2716	✖	Dingbats	HEAVY MULTIPLICATION X	0.2074	0.0000		0
U+2717	✗	Dingbats	BALLOT X	0.1354	0.0000		0
U+2718	✘	Dingbats	HEAVY BALLOT X	0.2319	0.0000		0
U+2719	✙	Dingbats	OUTLINED GREEK CROSS	0.1542	0.0000		0
U+271A	✚	Dingbats	HEAVY GREEK CROSS	0.1611	0.0000		0
U+271B	✛	Dingbats	OPEN CENTRE CROSS	0.1085	0.0000		0
U+271C	✜	Dingbats	HEAVY OPEN CENTRE CROSS	0.1624	0.0000		0
U+271D	✝	Dingbats	LATIN CROSS	0.1346	0.0000		0
U+271E	✞	Dingbats	SHADOWED WHITE LATIN CROSS	0.1593	0.0000		0
U+271F	✟	Dingbats	OUTLINED LATIN CROSS	0.1697	0.0000		0
U+2720	✠	Dingbats	MALTESE CROSS	0.1969	0.0000		0
U+2721	✡	Dingbats	STAR OF DAVID	0.1337	0.0000		0
U+2722	✢	Dingbats	FOUR TEARDROP-SPOKED ASTERISK	0.1190	0.0000		0
U+2723	✣	Dingbats	FOUR BALLOON-SPOKED ASTERISK	0.1396	0.0000		0
U+2724	✤	Dingbats	HEAVY FOUR BALLOON-SPOKED ASTERISK	0.1944	0.0000		0
U+2725	✥	Dingbats	FOUR CLUB-SPOKED ASTERISK	0.1761	0.0000		0
U+2726	✦	Dingbats	BLACK FOUR POINTED STAR	0.0928	0.0000		0
U+2727	✧	Dingbats	WHITE FOUR POINTED STAR	0.0548	0.0000		0
U+2729	✩	Dingbats	STRESS OUTLINED WHITE STAR	0.0657	0.0000		0
U+272A	✪	Dingbats	CIRCLED WHITE STAR	0.1947	0.0000		0
U+272B	✫	Dingbats	OPEN CENTRE BLACK STAR	0.0792	0.0000		0
U+272C	✬	Dingbats	BLACK CENTRE WHITE STAR	0.1202	0.0000		0
U+272D	✭	Dingbats	OUTLINED BLACK STAR	0.0906	0.0000		0
U+272E	✮	Dingbats	HEAVY OUTLINED BLACK STAR	0.0826	0.0000		0
U+272F	✯	Dingbats	PINWHEEL STAR	0.0948	0.0000		0
U+2730	✰	Dingbats	SHADOWED WHITE STAR	0.0883	0.0000		0
U+2731	✱	Dingbats	HEAVY ASTERISK	0.2229	0.0000		0
U+2732	✲	Dingbats	OPEN CENTRE ASTERISK	0.1394	0.0000		0
U+2733	✳	Dingbats	EIGHT SPOKED ASTERISK	0.1019	0.0000		0
U+2734	✴	Dingbats	EIGHT POINTED BLACK STAR	0.0883	0.0000		0
U+2735	✵	Dingbats	EIGHT POINTED PINWHEEL STAR	0.1312	0.0000		0
U+2736	✶	Dingbats	SIX POINTED BLACK STAR	0.1185	0.0000		0
U+2737	✷	Dingbats	EIGHT POINTED RECTILINEAR BLACK STAR	0.1277	0.0000		0
U+2738	✸	Dingbats	HEAVY EIGHT POINTED RECTILINEAR BLACK STAR	0.1952	0.0000		0
U+2739	✹	Dingbats	TWELVE POINTED BLACK STAR	0.1932	0.0000		0
U+273A	✺	Dingbats	SIXTEEN POINTED ASTERISK	0.2123	0.0000		0
U+273B	✻	Dingbats	TEARDROP-SPOKED ASTERISK	0.1981	0.0000		0
U+273C	✼	Dingbats	OPEN CENTRE TEARDROP-SPOKED ASTERISK	0.1880	0.0000		0
U+273D	✽	Dingbats	HEAVY TEARDROP-SPOKED ASTERISK	0.2601	0.0000		0
U+273E	✾	Dingbats	SIX PETALLED BLACK AND WHITE FLORETTE	0.2249	0.0000		0
U+273F	✿	Dingbats	BLACK FLORETTE	0.2057	0.0000		0
U+2740	❀	Dingbats	WHITE FLORETTE	0.1963	0.0000		0
U+2741	❁	Dingbats	EIGHT PETALLED OUTLINED BLACK FLORETTE	0.1937	0.0000		0
U+2742	❂	Dingbats	CIRCLED OPEN CENTRE EIGHT POINTED STAR	0.2065	0.0000		0
U+2743	❃	Dingbats	HEAVY TEARDROP-SPOKED PINWHEEL ASTERISK	0.2385	0.0000		0
U+2744	❄	Dingbats	SNOWFLAKE	0.1950	0.0000		0
U+2745	❅	Dingbats	TIGHT TRIFOLIATE SNOWFLAKE	0.1855	0.0000		0
U+2746	❆	Dingbats	HEAVY CHEVRON SNOWFLAKE	0.2163	0.0000		0
U+2747	❇	Dingbats	SPARKLE	0.2053	0.0000		0
U+2748	❈	Dingbats	HEAVY SPARKLE	0.1258	0.0000		0
U+2749	❉	Dingbats	BALLOON-SPOKED ASTERISK	0.1636	0.0000		0
U+274A	❊	Dingbats	EIGHT TEARDROP-SPOKED PROPELLER ASTERISK	0.1313	0.0000		0
U+274B	❋	Dingbats	HEAVY EIGHT TEARDROP-SPOKED PROPELLER ASTERISK	0.1620	0.0000		0
U+274D	❍	Dingbats	SHADOWED WHITE CIRCLE	0.0849	0.0000		0
U+274F	❏	Dingbats	LOWER RIGHT DROP-SHADOWED WHITE SQUARE	0.1140	0.0000		0
U+2750	❐	Dingbats	UPPER RIGHT DROP-SHADOWED WHITE SQUARE	0.1174	0.0000		0
U+2751	❑	Dingbats	LOWER RIGHT SHADOWED WHITE SQUARE	0.1206	0.0000		0
U+2752	❒	Dingbats	UPPER RIGHT SHADOWED WHITE SQUARE	0.1247	0.0000		0
U+2756	❖	Dingbats	BLACK DIAMOND MINUS WHITE X	0.1726	0.0000		0
U+2758	❘	Dingbats	LIGHT VERTICAL BAR	0.0835	0.0000		0
U+2759	❙	Dingbats	MEDIUM VERTICAL BAR	0.1660	0.0000		0
U+275A	❚	Dingbats	HEAVY VERTICAL BAR	0.3021	0.0000		0
U+275B	❛	Dingbats	HEAVY SINGLE TURNED COMMA QUOTATION MARK ORNAMENT	0.0350	0.0000		0
U+275C	❜	Dingbats	HEAVY SINGLE COMMA QUOTATION MARK ORNAMENT	0.0365	0.0000		0
U+275D	❝	Dingbats	HEAVY DOUBLE TURNED COMMA QUOTATION MARK ORNAMENT	0.0700	0.0000		0
U+275E	❞	Dingbats	HEAVY DOUBLE COMMA QUOTATION MARK ORNAMENT	0.0730	0.0000		0
U+2761	❡	Dingbats	CURVED STEM PARAGRAPH SIGN ORNAMENT	0.2043	0.0000		0
U+2762	❢	Dingbats	HEAVY EXCLAMATION MARK ORNAMENT	0.1598	0.0000		0
U+2763	❣	Dingbats	HEAVY HEART EXCLAMATION MARK ORNAMENT	0.1713	0.0000		0
U+2764	❤	Dingbats	HEAVY BLACK HEART	0.2100	0.0000		0
U+2765	❥	Dingbats	ROTATED HEAVY BLACK HEART BULLET	0.2606	0.0000		0
U+2766	❦	Dingbats	FLORAL HEART	0.1839	0.0000		0
U+2767	❧	Dingbats	ROTATED FLORAL HEART BULLET	0.1135	0.0000		0
U+2768	❨	Dingbats	MEDIUM LEFT PARENTHESIS ORNAMENT	0.1218	0.0000		0
U+2769	❩	Dingbats	MEDIUM RIGHT PARENTHESIS ORNAMENT	0.1220	0.0000		0
U+276A	❪	Dingbats	MEDIUM FLATTENED LEFT PARENTHESIS ORNAMENT	0.1373	0.0000		0
U+276B	❫	Dingbats	MEDIUM FLATTENED RIGHT PARENTHESIS ORNAMENT	0.1296	0.0000		0
U+276C	❬	Dingbats	MEDIUM LEFT-POINTING ANGLE BRACKET ORNAMENT	0.1014	0.0000		0
U+276D	❭	Dingbats	MEDIUM RIGHT-POINTING ANGLE BRACKET ORNAMENT	0.1016	0.0000		0
U+276E	❮	Dingbats	HEAVY LEFT-POINTING ANGLE QUOTATION MARK ORNAMENT	0.1555	0.0000		0
U+276F	❯	Dingbats	HEAVY RIGHT-POINTING ANGLE QUOTATION MARK ORNAMENT	0.1555	0.0000		0
U+2770	❰	Dingbats	HEAVY LEFT-POINTING ANGLE BRACKET ORNAMENT	0.2155	0.0000		0
U+2771	❱	Dingbats	HEAVY RIGHT-POINTING ANGLE BRACKET ORNAMENT	0.2161	0.0000		0
U+2772	❲	Dingbats	LIGHT LEFT TORTOISE SHELL BRACKET ORNAMENT	0.0694	0.0000		0
U+2773	❳	Dingbats	LIGHT RIGHT TORTOISE SHELL BRACKET ORNAMENT	0.0698	0.0000		0
U+2774	❴	Dingbats	MEDIUM LEFT CURLY BRACKET ORNAMENT	0.1497	0.0000		0
U+2775	❵	Dingbats	MEDIUM RIGHT CURLY BRACKET ORNAMENT	0.1654	0.0000		0
U+2794	➔	Dingbats	HEAVY WIDE-HEADED RIGHTWARDS ARROW	0.0935	0.0000		0
U+2798	➘	Dingbats	HEAVY SOUTH EAST ARROW	0.0968	0.0000		0
U+2799	➙	Dingbats	HEAVY RIGHTWARDS ARROW	0.0639	0.0000		0
U+279A	➚	Dingbats	HEAVY NORTH EAST ARROW	0.0968	0.0000		0
U+279B	➛	Dingbats	DRAFTING POINT RIGHTWARDS ARROW	0.0569	0.0000		0
U+279C	➜	Dingbats	HEAVY ROUND-TIPPED RIGHTWARDS ARROW	0.1058	0.0000		0
U+279D	➝	Dingbats	TRIANGLE-HEADED RIGHTWARDS ARROW	0.0443	0.0000		0
U+279E	➞	Dingbats	HEAVY TRIANGLE-HEADED RIGHTWARDS ARROW	0.0791	0.0000		0
U+279F	➟	Dingbats	DASHED TRIANGLE-HEADED RIGHTWARDS ARROW	0.0937	0.0000		0
U+27A0	➠	Dingbats	HEAVY DASHED TRIANGLE-HEADED RIGHTWARDS ARROW	0.1053	0.0000		0
U+27A1	➡	Dingbats	BLACK RIGHTWARDS ARROW	0.0991	0.0000		0
U+27A2	➢	Dingbats	THREE-D TOP-LIGHTED RIGHTWARDS ARROWHEAD	0.0621	0.0000		0
U+27A3	➣	Dingbats	THREE-D BOTTOM-LIGHTED RIGHTWARDS ARROWHEAD	0.0559	0.0000		0
U+27A4	➤	Dingbats	BLACK RIGHTWARDS ARROWHEAD	0.1091	0.0000		0
U+27A5	➥	Dingbats	HEAVY BLACK CURVED DOWNWARDS AND RIGHTWARDS ARROW	0.1263	0.0000		0
U+27A6	➦	Dingbats	HEAVY BLACK CURVED UPWARDS AND RIGHTWARDS ARROW	0.1262	0.0000		0
U+27A7	➧	Dingbats	SQUAT BLACK RIGHTWARDS ARROW	0.0846	0.0000		0
U+27A8	➨	Dingbats	HEAVY CONCAVE-POINTED BLACK RIGHTWARDS ARROW	0.1252	0.0000		0
U+27A9	➩	Dingbats	RIGHT-SHADED WHITE RIGHTWARDS ARROW	0.0695	0.0000		0
U+27AA	➪	Dingbats	LEFT-SHADED WHITE RIGHTWARDS ARROW	0.0696	0.0000		0
U+27AB	➫	Dingbats	BACK-TILTED SHADOWED WHITE RIGHTWARDS ARROW	0.1067	0.0000		0
U+27AC	➬	Dingbats	FRONT-TILTED SHADOWED WHITE RIGHTWARDS ARROW	0.0851	0.0000		0
U+27AD	➭	Dingbats	HEAVY LOWER RIGHT-SHADOWED WHITE RIGHTWARDS ARROW	0.1001	0.0000		0
U+27AE	➮	Dingbats	HEAVY UPPER RIGHT-SHADOWED WHITE RIGHTWARDS ARROW	0.1175	0.0000		0
U+27AF	➯	Dingbats	NOTCHED LOWER RIGHT-SHADOWED WHITE RIGHTWARDS ARROW	0.0878	0.0000		0
U+27B1	➱	Dingbats	NOTCHED UPPER RIGHT-SHADOWED WHITE RIGHTWARDS ARROW	0.0904	0.0000		0
U+27B2	➲	Dingbats	CIRCLED HEAVY WHITE RIGHTWARDS ARROW	0.1255	0.0000		0
U+27B3	➳	Dingbats	WHITE-FEATHERED RIGHTWARDS ARROW	0.0601	0.0000		0
U+27B4	➴	Dingbats	BLACK-FEATHERED SOUTH EAST ARROW	0.0747	0.0000		0
U+27B5	➵	Dingbats	BLACK-FEATHERED RIGHTWARDS ARROW	0.0576	0.0000		0
U+27B6	➶	Dingbats	BLACK-FEATHERED NORTH EAST ARROW	0.0750	0.0000		0
U+27B7	➷	Dingbats	HEAVY BLACK-FEATHERED SOUTH EAST ARROW	0.0977	0.0000		0
U+27B8	➸	Dingbats	HEAVY BLACK-FEATHERED RIGHTWARDS ARROW	0.0753	0.0000		0
U+27B9	➹	Dingbats	HEAVY BLACK-FEATHERED NORTH EAST ARROW	0.0840	0.0000		0
U+27BA	➺	Dingbats	TEARDROP-BARBED RIGHTWARDS ARROW	0.0861	0.0000		0
U+27BB	➻	Dingbats	HEAVY TEARDROP-SHANKED RIGHTWARDS ARROW	0.0853	0.0000		0
U+27BC	➼	Dingbats	WEDGE-TAILED RIGHTWARDS ARROW	0.1189	0.0000		0
U+27BD	➽	Dingbats	HEAVY WEDGE-TAILED RIGHTWARDS ARROW	0.1586	0.0000		0
U+27BE	➾	Dingbats	OPEN-OUTLINED RIGHTWARDS ARROW	0.0645	0.0000		0
U+27C2	⟂	Arrows/Math Ext	PERPENDICULAR	0.1171	0.0000	U+22A5	0
U+27C5	⟅	Arrows/Math Ext	LEFT S-SHAPED BAG DELIMITER	0.1280	0.0000		0
U+27C6	⟆	Arrows/Math Ext	RIGHT S-SHAPED BAG DELIMITER	0.1278	0.0000		0
U+27DC	⟜	Arrows/Math Ext	LEFT MULTIMAP	0.0962	0.0000		0
U+27E0	⟠	Arrows/Math Ext	LOZENGE DIVIDED BY HORIZONTAL RULE	0.1643	0.0000		0
U+27E6	⟦	Arrows/Math Ext	MATHEMATICAL LEFT WHITE SQUARE BRACKET	0.1446	0.0000		0
U+27E7	⟧	Arrows/Math Ext	MATHEMATICAL RIGHT WHITE SQUARE BRACKET	0.1462	0.0000		0
U+27E8	⟨	Arrows/Math Ext	MATHEMATICAL LEFT ANGLE BRACKET	0.0988	0.0000		0
U+27E9	⟩	Arrows/Math Ext	MATHEMATICAL RIGHT ANGLE BRACKET	0.0988	0.0000		0
U+27EA	⟪	Arrows/Math Ext	MATHEMATICAL LEFT DOUBLE ANGLE BRACKET	0.1976	0.0000		0
U+27EB	⟫	Arrows/Math Ext	MATHEMATICAL RIGHT DOUBLE ANGLE BRACKET	0.1976	0.0000		0
U+27F5	⟵	Arrows/Math Ext	LONG LEFTWARDS ARROW	0.0863	0.1226		0
U+27F6	⟶	Arrows/Math Ext	LONG RIGHTWARDS ARROW	0.0856	0.1313		0
U+27F7	⟷	Arrows/Math Ext	LONG LEFT RIGHT ARROW	0.1079	0.1108		0
U+2987	⦇	Arrows/Math Ext	Z NOTATION LEFT IMAGE BRACKET	0.1569	0.0000		0
U+2988	⦈	Arrows/Math Ext	Z NOTATION RIGHT IMAGE BRACKET	0.1570	0.0000		0
U+2997	⦗	Arrows/Math Ext	LEFT BLACK TORTOISE SHELL BRACKET	0.1528	0.0000		0
U+2998	⦘	Arrows/Math Ext	RIGHT BLACK TORTOISE SHELL BRACKET	0.1534	0.0000		0
U+29EB	⧫	Arrows/Math Ext	BLACK LOZENGE	0.3400	0.0000		0
U+29FA	⧺	Arrows/Math Ext	DOUBLE PLUS	0.1528	0.0000		0
U+29FB	⧻	Arrows/Math Ext	TRIPLE PLUS	0.2010	0.0000		0
U+2A00	⨀	Arrows/Math Ext	N-ARY CIRCLED DOT OPERATOR	0.2322	0.0000		0
U+2A2F	⨯	Arrows/Math Ext	VECTOR OR CROSS PRODUCT	0.1102	0.0000	U+00D7	0
U+2A6A	⩪	Arrows/Math Ext	TILDE OPERATOR WITH DOT ABOVE	0.0814	0.0000		0
U+2A6B	⩫	Arrows/Math Ext	TILDE OPERATOR WITH RISING DOTS	0.1058	0.0000		0
U+2B05	⬅	Arrows/Math Ext	LEFTWARDS BLACK ARROW	0.0991	0.0000		0
U+2B06	⬆	Arrows/Math Ext	UPWARDS BLACK ARROW	0.0996	0.0000		0
U+2B07	⬇	Arrows/Math Ext	DOWNWARDS BLACK ARROW	0.0996	0.0000		0
U+2B08	⬈	Arrows/Math Ext	NORTH EAST BLACK ARROW	0.0995	0.0000		0
U+2B09	⬉	Arrows/Math Ext	NORTH WEST BLACK ARROW	0.0995	0.0000		0
U+2B0A	⬊	Arrows/Math Ext	SOUTH EAST BLACK ARROW	0.0994	0.0000		0
U+2B0B	⬋	Arrows/Math Ext	SOUTH WEST BLACK ARROW	0.0995	0.0000		0
U+2B0C	⬌	Arrows/Math Ext	LEFT RIGHT BLACK ARROW	0.1019	0.0000		0
U+2B0D	⬍	Arrows/Math Ext	UP DOWN BLACK ARROW	0.1023	0.0000		0
U+2B12	⬒	Arrows/Math Ext	SQUARE WITH TOP HALF BLACK	0.3137	0.0160		0
U+2B13	⬓	Arrows/Math Ext	SQUARE WITH BOTTOM HALF BLACK	0.3140	0.0160		0
U+2B14	⬔	Arrows/Math Ext	SQUARE WITH UPPER RIGHT DIAGONAL HALF BLACK	0.3139	0.0160		0
U+2B15	⬕	Arrows/Math Ext	SQUARE WITH LOWER LEFT DIAGONAL HALF BLACK	0.3138	0.0160		0
U+2B16	⬖	Arrows/Math Ext	DIAMOND WITH LEFT HALF BLACK	0.1709	0.0003		0
U+2B17	⬗	Arrows/Math Ext	DIAMOND WITH RIGHT HALF BLACK	0.1709	0.0003		0
U+2B18	⬘	Arrows/Math Ext	DIAMOND WITH TOP HALF BLACK	0.1708	0.0003		0
U+2B19	⬙	Arrows/Math Ext	DIAMOND WITH BOTTOM HALF BLACK	0.1710	0.0003		0
U+2B1A	⬚	Arrows/Math Ext	DOTTED SQUARE	0.0910	0.0333		0
U+2C64	Ɽ	Other	LATIN CAPITAL LETTER R WITH TAIL	0.2769	0.0004		0
U+2C6D	Ɑ	Other	LATIN CAPITAL LETTER ALPHA	0.2398	0.0000		0
U+2C6E	Ɱ	Other	LATIN CAPITAL LETTER M WITH HOOK	0.2969	0.0000		0
U+2C6F	Ɐ	Other	LATIN CAPITAL LETTER TURNED A	0.2047	0.0000		0
U+2C70	Ɒ	Other	LATIN CAPITAL LETTER TURNED ALPHA	0.2400	0.0000		0
U+2C75	Ⱶ	Other	LATIN CAPITAL LETTER HALF H	0.1378	0.0000		0
U+2C76	ⱶ	Other	LATIN SMALL LETTER HALF H	0.0979	0.0000		0
U+2C77	ⱷ	Other	LATIN SMALL LETTER TAILLESS PHI	0.2200	0.0000		0
U+2C79	ⱹ	Other	LATIN SMALL LETTER TURNED R WITH TAIL	0.1400	0.0000		0
U+2C7A	ⱺ	Other	LATIN SMALL LETTER O WITH LOW RING INSIDE	0.2048	0.0000		0
U+2C7C	ⱼ	Other	LATIN SUBSCRIPT SMALL LETTER J	0.0391	0.0000		0
U+2C7D	ⱽ	Other	MODIFIER LETTER CAPITAL V	0.0628	0.0000		0
U+2C7E	Ȿ	Other	LATIN CAPITAL LETTER S WITH SWASH TAIL	0.2327	0.0000		0
U+2C7F	Ɀ	Other	LATIN CAPITAL LETTER Z WITH SWASH TAIL	0.1997	0.0000		0
U+2E18	⸘	Other	INVERTED INTERROBANG	0.1508	0.0000		0
U+2E1F	⸟	Other	TILDE WITH DOT BELOW	0.0814	0.0000		0
U+2E22	⸢	Other	TOP LEFT HALF BRACKET	0.0539	0.0000		0
U+2E23	⸣	Other	TOP RIGHT HALF BRACKET	0.0541	0.0000		0
U+2E24	⸤	Other	BOTTOM LEFT HALF BRACKET	0.0539	0.0000		0
U+2E25	⸥	Other	BOTTOM RIGHT HALF BRACKET	0.0541	0.0000		0
U+2E2E	⸮	Other	REVERSED QUESTION MARK	0.1174	0.0000	U+061F	0
U+A708	꜈	Other	MODIFIER LETTER EXTRA-HIGH DOTTED TONE BAR	0.0670	0.0000		0
U+A709	꜉	Other	MODIFIER LETTER HIGH DOTTED TONE BAR	0.0670	0.0000		0
U+A70A	꜊	Other	MODIFIER LETTER MID DOTTED TONE BAR	0.0671	0.0000		0
U+A70B	꜋	Other	MODIFIER LETTER LOW DOTTED TONE BAR	0.0671	0.0000		0
U+A70C	꜌	Other	MODIFIER LETTER EXTRA-LOW DOTTED TONE BAR	0.0671	0.0000		0
U+A70D	꜍	Other	MODIFIER LETTER EXTRA-HIGH DOTTED LEFT-STEM TONE BAR	0.0670	0.0000		0
U+A70E	꜎	Other	MODIFIER LETTER HIGH DOTTED LEFT-STEM TONE BAR	0.0670	0.0000		0
U+A70F	꜏	Other	MODIFIER LETTER MID DOTTED LEFT-STEM TONE BAR	0.0671	0.0000		0
U+A710	꜐	Other	MODIFIER LETTER LOW DOTTED LEFT-STEM TONE BAR	0.0671	0.0000		0
U+A711	꜑	Other	MODIFIER LETTER EXTRA-LOW DOTTED LEFT-STEM TONE BAR	0.0671	0.0000		0
U+A712	꜒	Other	MODIFIER LETTER EXTRA-HIGH LEFT-STEM TONE BAR	0.0811	0.0000		0
U+A713	꜓	Other	MODIFIER LETTER HIGH LEFT-STEM TONE BAR	0.0812	0.0000		0
U+A714	꜔	Other	MODIFIER LETTER MID LEFT-STEM TONE BAR	0.0814	0.0000		0
U+A715	꜕	Other	MODIFIER LETTER LOW LEFT-STEM TONE BAR	0.0814	0.0000		0
U+A716	꜖	Other	MODIFIER LETTER EXTRA-LOW LEFT-STEM TONE BAR	0.0813	0.0000		0
U+A71B	ꜛ	Other	MODIFIER LETTER RAISED UP ARROW	0.0442	0.0000		0
U+A71C	ꜜ	Other	MODIFIER LETTER RAISED DOWN ARROW	0.0443	0.0000		0
U+A71D	ꜝ	Other	MODIFIER LETTER RAISED EXCLAMATION MARK	0.0282	0.0000		0
U+A71E	ꜞ	Other	MODIFIER LETTER RAISED INVERTED EXCLAMATION MARK	0.0282	0.0000		0
U+A71F	ꜟ	Other	MODIFIER LETTER LOW INVERTED EXCLAMATION MARK	0.0282	0.0000		0
U+A722	Ꜣ	Other	LATIN CAPITAL LETTER EGYPTOLOGICAL ALEF	0.1357	0.0000		0
U+A723	ꜣ	Other	LATIN SMALL LETTER EGYPTOLOGICAL ALEF	0.1026	0.0000		0
U+A724	Ꜥ	Other	LATIN CAPITAL LETTER EGYPTOLOGICAL AIN	0.0897	0.0000		0
U+A725	ꜥ	Other	LATIN SMALL LETTER EGYPTOLOGICAL AIN	0.0850	0.0000		0
U+A726	Ꜧ	Other	LATIN CAPITAL LETTER HENG	0.2634	0.0000		0
U+A727	ꜧ	Other	LATIN SMALL LETTER HENG	0.2166	0.0000		0
U+A789	꞉	Other	MODIFIER LETTER COLON	0.0488	0.0000	U+003A	0
U+A78A	꞊	Other	MODIFIER LETTER SHORT EQUALS SIGN	0.0429	0.0000		0
U+A78B	Ꞌ	Other	LATIN CAPITAL LETTER SALTILLO	0.0635	0.0000		0
U+A78C	ꞌ	Other	LATIN SMALL LETTER SALTILLO	0.0294	0.0000	U+0027	0
U+A78D	Ɥ	Other	LATIN CAPITAL LETTER TURNED H	0.1788	0.0000	U+0427	0
U+A78E	ꞎ	Other	LATIN SMALL LETTER L WITH RETROFLEX HOOK AND BELT	0.1924	0.0000		0
U+A790	Ꞑ	Other	LATIN CAPITAL LETTER N WITH DESCENDER	0.2830	0.0000		0
U+A791	ꞑ	Other	LATIN SMALL LETTER N WITH DESCENDER	0.1737	0.0000		0
U+A7AA	Ɦ	Other	LATIN CAPITAL LETTER H WITH HOOK	0.2437	0.0000		0
U+A7F8	ꟸ	Other	MODIFIER LETTER CAPITAL H WITH STROKE	0.0944	0.0000		0
U+A7F9	ꟹ	Other	MODIFIER LETTER SMALL LIGATURE OE	0.1107	0.0000		0
U+F6C5		PUA	U+F6C5	0.2253	0.0000		0
U+FB01	ﬁ	Ligatures	LATIN SMALL LIGATURE FI	0.2190	0.0000		0
U+FB02	ﬂ	Ligatures	LATIN SMALL LIGATURE FL	0.2293	0.0000		0
U+FB52	ﭒ	Other	ARABIC LETTER BEEH ISOLATED FORM	0.1071	0.0000		0
U+FB53	ﭓ	Other	ARABIC LETTER BEEH FINAL FORM	0.1132	0.0200		0
U+FB54	ﭔ	Other	ARABIC LETTER BEEH INITIAL FORM	0.0748	0.0156		0
U+FB55	ﭕ	Other	ARABIC LETTER BEEH MEDIAL FORM	0.1103	0.0306		0
U+FB56	ﭖ	Other	ARABIC LETTER PEH ISOLATED FORM	0.1144	0.0000		0
U+FB57	ﭗ	Other	ARABIC LETTER PEH FINAL FORM	0.1205	0.0188		0
U+FB58	ﭘ	Other	ARABIC LETTER PEH INITIAL FORM	0.0820	0.0142		0
U+FB59	ﭙ	Other	ARABIC LETTER PEH MEDIAL FORM	0.1176	0.0288		0
U+FB5A	ﭚ	Other	ARABIC LETTER BEHEH ISOLATED FORM	0.1216	0.0000		0
